,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,year
180,0.298,0.589,4,-10.305,1,0.0319,0.0134,0.000265,0.132,0.658,163.103,1h70g2a8doPS4yUO63lgsx,154507,4,4,1970
181,0.381,0.31,0,-14.148,1,0.0329,0.21,0.00457,0.612,0.274,124.885,0iXjbgIAOIb1oBfFWnjw4B,178667,4,4,1970
182,0.364,0.223,9,-16.838,0,0.0268,0.152,0.000997,0.0958,0.192,75.246,1WyCGEfbepaLU4n72H6hVl,165667,4,4,1970
183,0.731,0.492,11,-12.174,0,0.0721,0.00754,0.0702,0.383,0.903,122.549,75ezURbesvl3Z1habBIjIG,111040,4,4,1970
184,0.397,0.327,4,-14.487,1,0.0275,0.209,1.19e-05,0.103,0.546,83.497,06W3QuqPban4HmwTXfc6kt,241333,4,4,1970
185,0.334,0.24,0,-14.5,0,0.0327,0.662,8.35e-05,0.634,0.37,94.254,7uLKyipL5WfndsHMRSGEUS,225667,4,4,1970
186,0.539,0.489,0,-12.803,1,0.0247,0.0188,0.00836,0.351,0.577,85.629,0bn3kXw8mVZpcHFLvgfZz4,180333,4,4,1970
187,0.345,0.24,9,-14.817,1,0.0377,0.0387,0.00278,0.136,0.348,116.888,5MJDfdOnmhNhcedAHAYTmd,192493,3,4,1970
188,0.756,0.386,4,-16.336,1,0.0447,0.218,0.112,0.14,0.891,106.071,7ilcBKSNWo4yWkpqTuGEBU,127160,4,4,1970
189,0.369,0.628,2,-11.085,1,0.0378,0.0166,0.125,0.0995,0.699,182.769,7awb0G89T6VexIFTTE0obH,180840,4,4,1970
190,0.423,0.317,7,-16.641,1,0.0548,0.151,0.0,0.079,0.367,130.656,2E3N2OXpIrfcYBhOhUuTWW,165667,4,4,1970
191,0.738,0.751,7,-7.755,1,0.411,0.429,0.0,0.188,0.364,122.036,4sHwGJs5G7WJCtlHxAMTWH,224273,4,4,2019
192,0.664,0.844,5,-5.012,0,0.0405,0.00635,0.00285,0.542,0.557,142.056,1aS1uzcAC14lduwuNJZjqE,206197,4,4,2016
193,0.583,0.748,6,-4.798,1,0.0292,0.00695,0.0241,0.22,0.254,142.029,1Hk0QRlUFCHYG6zIvUh0Xd,233239,4,4,2016
194,0.557,0.889,0,-4.045,1,0.0499,0.00012,0.000225,0.325,0.173,142.015,6aWiGv6hPG0o3ri7QHNs8t,180000,4,4,2016
195,0.591,0.909,7,-4.376,0,0.0542,0.0172,0.694,0.743,0.192,142.065,2D6VbgcGFSBhhZJHbVAN1Q,233239,4,4,2016
196,0.593,0.979,8,-4.151,0,0.0634,0.0119,0.897,0.175,0.0992,140.038,05KizhJc5qATFI2D7SauJ5,212571,4,4,2016
197,0.555,0.844,9,-2.096,0,0.0705,0.000163,0.00617,0.426,0.563,142.115,4wXum3jZgEGLxScTygQ5US,209577,4,4,2016
198,0.507,0.969,10,-3.643,1,0.0395,7.78e-05,0.935,0.173,0.242,142.006,1KDX8TC34n6CNryBEEMclR,177465,4,4,2016
199,0.708,0.936,0,-2.099,1,0.0432,0.01,0.951,0.194,0.73,141.989,1V3BpCUSyBt9PDZ309652A,182535,4,4,2016
200,0.562,0.885,8,-3.096,1,0.0431,0.00551,0.805,0.0621,0.692,145.06,68pL3hokJXKJ1vJSaEhKr7,228414,4,4,2016
201,0.686,0.888,1,-3.348,1,0.0857,0.00134,0.000689,0.0736,0.108,142.015,0Q3SC6kEhxYagDP3bFe5K9,243380,4,4,2016
202,0.599,0.699,8,-4.031,1,0.127,0.245,0.0,0.082,0.168,126.987,2QRsyIyNzftzyufSaKt42K,153071,4,4,2020
203,0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971,3KdoeNlEN0BoAKWzaRLNZa,192621,4,4,2021
204,0.684,0.677,4,-5.398,1,0.0426,0.0305,0.0,0.093,0.494,113.12,3QNG9RhD93ypeMp3DUmkaO,174289,4,4,2020
205,0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,0.0628,150.13,7tGEAA1f8MydT7eVbbO9Zy,270520,4,4,2019
206,0.899,0.604,11,-8.13,0,0.262,0.105,0.0,0.167,0.212,100.049,5xBcvf2WeukA3K0tiUutlR,154800,4,4,2020
207,0.785,0.457,1,-8.002,0,0.0621,0.29,0.0,0.122,0.687,128.93,0FtHWlVsqsWoODUqAjpznY,139535,4,4,2020
208,0.454,0.279,0,-10.732,0,0.0424,0.62,0.0,0.111,0.582,140.542,5S64XrvNzAuPuH5MvcycmC,183565,4,4,2021
209,0.66,0.372,2,-7.342,0,0.0757,0.905,0.0,0.119,0.7,96.997,6qNO3oKg2R17zfcTT1g3kK,225973,4,4,2021
210,0.549,0.341,1,-7.527,0,0.218,0.762,0.0,0.143,0.671,93.511,6Sj4uyrNhzCyBaOLT7w6Ti,193200,4,4,2021
211,0.534,0.391,1,-5.18,0,0.068,0.769,0.0,0.297,0.764,101.867,1M4kaf8JvhjJe2I6gSqg6d,191480,4,4,2021
212,0.594,0.206,0,-11.343,1,0.0345,0.775,0.0,0.136,0.485,137.44,7sTMfXWIqhj6TQprUitmJY,190087,3,4,2021
213,0.625,0.576,5,-7.382,0,0.028,0.094,0.0,0.301,0.277,100.061,3FnSNAmsE2rYfZzW2z15NH,195051,4,4,2021
214,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,5aUSEPNd3m5xliFK4pn5mU,210901,3,4,2019
215,0.391,0.688,1,-4.933,0,0.105,0.0205,0.0,0.302,0.293,84.759,2KrrtX6zVWbWySb3cYX2xz,193798,4,4,2019
216,0.534,0.742,2,-3.425,1,0.177,0.00731,0.0,0.0701,0.623,161.916,0160L3rhQC14ybUpb9N9GK,189630,4,4,2019
217,0.602,0.471,5,-10.045,1,0.0406,0.515,3.29e-05,0.222,0.256,107.904,2mAy8zQhZJICLFUEVGQzbE,172933,4,4,2019
218,0.761,0.436,10,-11.501,1,0.048,0.263,0.0,0.0989,0.237,96.962,3kdkWxjf6Qe7dEnajkIs38,173267,4,4,2019
219,0.804,0.455,4,-9.392,0,0.0752,0.0191,1.51e-05,0.106,0.579,159.961,3tUp75Wv0jJIV2kpkhWt7J,143987,4,4,2019
220,0.774,0.532,4,-8.846,0,0.0561,0.0349,8.94e-05,0.102,0.652,150.953,4r8vulRXvv9Y3lsffMiziE,153467,4,4,2019
221,0.715,0.685,8,-6.744,0,0.0467,0.116,0.0,0.0842,0.914,89.984,1KYz2wJcN0jK4wIR2ItdMr,107014,4,4,2019
222,0.743,0.539,8,-9.113,1,0.0385,0.133,6.04e-06,0.0991,0.159,120.04,4NLSq8tn258MwJ0lHq66SX,131949,4,4,2019
223,0.775,0.465,6,-8.028,0,0.0376,0.0654,0.0,0.0636,0.285,124.069,2vpCORx3w1kd3XubYsU9k2,122014,4,4,2019
224,0.526,0.608,10,-5.776,0,0.169,0.127,0.0,0.113,0.372,93.311,1mimxOfJyT9LHzI5Y5XB2F,239760,4,4,2018
225,0.796,0.608,5,-5.124,0,0.0568,0.0834,3.54e-06,0.125,0.425,110.025,5BvcK5Cns4owVBSswDArJG,199853,4,4,2018
226,0.654,0.589,8,-5.009,1,0.0582,0.0986,0.0,0.103,0.455,126.13,0nvU7ZwJHNPOJODxwxSR8C,190640,4,4,2018
227,0.653,0.547,9,-6.631,1,0.0329,0.144,4.49e-06,0.088,0.118,103.047,6X0pyufTQG5EFVXEeLhBfq,216933,4,4,2018
228,0.764,0.591,8,-6.669,0,0.0514,0.126,0.0,0.156,0.422,121.109,7kjT4UbmDA6kEN5omfBitu,196120,4,4,2018
229,0.935,0.565,11,-4.796,1,0.0628,0.447,2.54e-05,0.0998,0.529,115.082,2WTAN36QVHH2x4LRO9ky5F,193600,4,4,2018
230,0.793,0.676,5,-4.009,1,0.0962,0.165,1.1e-05,0.244,0.667,125.037,7vuwqUPpwYMfaCrACzN81P,183427,4,4,2018
231,0.592,0.409,7,-8.277,0,0.0541,0.774,0.0,0.109,0.0827,103.221,3EP0XUbQ0z0ucfm4TUUhBx,210427,4,4,2018
232,0.624,0.468,0,-7.065,1,0.0585,0.555,0.0,0.131,0.375,60.349,7ubVJJZQhmW7ckP1fJhQA4,215227,4,4,2018
233,0.796,0.812,0,-6.689,0,0.0571,0.188,0.0517,0.417,0.441,116.977,60wk9sGnbJtGgEBsr4bSPv,688733,4,4,2018
234,0.782,0.625,1,-5.34,1,0.0685,0.148,0.0,0.0956,0.314,118.025,04N5FTf5GZ5qcvvZeLw9bL,232560,4,4,2018
235,0.6,0.752,0,-5.389,1,0.0581,0.0694,0.0,0.124,0.628,155.015,5QuVy6mYOJrA8CAxdSQA8H,230720,4,4,2018
236,0.664,0.742,11,-5.346,0,0.141,0.00468,0.0,0.058,0.462,110.423,7rgwulQt0TxOuTnjYZ5Uol,222893,4,4,2018
237,0.781,0.623,7,-6.098,1,0.0807,0.377,0.0,0.0989,0.428,100.079,7xJanmgQtqOVOupf8QdjEj,214267,4,4,2018
238,0.697,0.712,9,-6.305,0,0.109,0.119,0.0,0.0468,0.432,100.054,7nba4Xvzh1F8MNNHWdNUdh,234307,4,4,2018
239,0.641,0.53,0,-6.859,1,0.103,0.545,0.0,0.127,0.475,60.082,5j5VsdmqacSs6XcZIsKkcx,235680,4,4,2018
240,0.739,0.802,1,-7.109,1,0.0424,0.0116,0.0,0.0859,0.647,120.04,3ZmB5q79iRyZc5mFTVqigI,235480,4,4,2018
241,0.621,0.903,1,-3.499,0,0.112,0.0936,0.0,0.0786,0.921,89.237,0EBEgnRLPTEAmofirXu4hQ,191920,4,4,2018
242,0.768,0.795,6,-3.047,1,0.0366,0.00334,1.15e-06,0.11,0.922,106.005,5uZr1d2CPHznf39x0c2Zc1,198413,4,4,2018
243,0.719,0.764,11,-4.514,0,0.0445,0.0117,0.0,0.307,0.609,128.042,5Ku5Qg4TJxlfxu1gDaKll8,201240,4,4,2018
244,0.316,0.324,1,-7.71,1,0.0323,0.558,0.0,0.0793,0.302,102.077,1EgdFxPAbZGr4IzDTPhBNs,236867,4,4,2018
245,0.812,0.545,9,-9.289,0,0.0622,0.0871,0.000301,0.0834,0.306,99.978,6Sd0lFzRT3NAJburRwvi07,237600,4,4,2018
246,0.757,0.701,10,-6.175,1,0.0741,0.221,1.39e-05,0.103,0.635,109.96,5qBzWB8dBHGBlV4e8Ok6VV,215027,4,4,2018
247,0.807,0.76,11,-5.123,1,0.288,0.0172,0.0,0.109,0.55,134.96,7jIQpaEwnc31da41mUwSbt,202667,4,4,2021
248,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,4y4spB9m0Q6026KfkAvy9Q,149297,4,4,2020
249,0.469,0.444,6,-7.064,1,0.0396,0.808,0.0,0.0932,0.221,129.385,6GfTYfb5eBLN1p1ByOsPmi,225382,4,4,2019
250,0.694,0.598,10,-7.484,0,0.0593,0.56,0.0,0.0743,0.485,103.902,2EYFOgfPkmLW3peGU8AYwg,214546,4,4,2021
251,0.688,0.493,8,-8.994,1,0.0433,0.527,0.0,0.34,0.345,102.915,3MVBoHYBVPuHNZRp6Qqjs0,231755,4,4,2021
252,0.725,0.586,11,-10.11,1,0.0486,0.163,0.00381,0.0663,0.44,122.966,3v07s9Qz0N11u7PAAAs5GS,274922,4,4,2021
253,0.678,0.426,5,-7.007,1,0.0393,0.666,0.0,0.134,0.559,91.857,2jxtcz4S5vSJAZmG1U5soa,217874,4,4,2021
254,0.379,0.0829,3,-11.694,1,0.0368,0.937,0.0,0.113,0.324,76.563,4CUa8nVas9FJejpZcsQVdD,273831,4,4,2021
255,0.479,0.354,10,-11.043,0,0.0474,0.833,0.00162,0.422,0.175,143.887,57Y8QOuSrM9hGpRARGPY1P,328840,4,4,2021
256,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,2EI5lZg5rjvmlpQG45L0lU,232129,4,4,2021
257,0.48,0.482,1,-8.28,0,0.16,0.162,2.07e-06,0.0971,0.156,166.023,57rpsmtlyHpWupFEFk1S7e,210235,4,4,2021
258,0.519,0.275,0,-10.288,0,0.0495,0.863,0.0,0.32,0.549,135.619,5dmadF5vmPO5ehgPDWg68b,185050,4,4,2021
259,0.681,0.518,11,-7.475,1,0.0279,0.713,4.85e-05,0.137,0.594,128.102,2GvW8QspjqmryBZR4yW1gC,215465,4,4,2021
260,0.456,0.154,0,-12.464,1,0.0382,0.918,0.00132,0.121,0.203,72.591,7H0lXhqkJjHCPnxK8mVpaC,322366,4,4,2021
261,0.295,0.132,0,-10.636,1,0.0355,0.919,2.91e-05,0.116,0.15,136.085,36qZjKWeSbXkTeTA8tM4De,226894,3,4,2021
262,0.689,0.783,1,-5.854,0,0.163,0.188,0.00049,0.0572,0.498,145.864,7JumKTBNWMS6q2tvqZtFHV,162707,4,4,2020
263,0.507,0.676,6,-5.38,1,0.4,0.108,0.0,0.232,0.314,79.317,6TfT5lKIUo5ZvHldU9iWuk,366413,4,4,2013
264,0.486,0.765,9,-5.283,0,0.144,0.142,0.0,0.0611,0.28,137.136,1gkOWPEDLZv0Kc6gseXwaa,267360,4,4,2013
265,0.73,0.5,8,-7.899,1,0.262,0.0324,0.0,0.156,0.599,172.628,4wJfoAiintwsyqvqRqUyp0,174133,4,4,2013
266,0.869,0.408,6,-8.669,0,0.202,0.0407,0.0,0.101,0.374,99.979,7xTm6W2mTbojyPRn9MsjOE,217693,4,4,2013
267,0.625,0.347,8,-10.791,0,0.115,0.0547,3.71e-05,0.235,0.312,102.979,0QUJZfhqOlUKp1gqqPHXAK,251960,4,4,2013
268,0.789,0.77,9,-6.452,1,0.134,0.137,2.42e-05,0.212,0.436,109.958,5zgqjLWYY9laRf5k1tkJDB,270187,4,4,2013
269,0.616,0.486,1,-10.166,0,0.5,0.504,3.14e-06,0.126,0.396,91.757,23rFwQ1iBzirQDao0Hi9A5,322160,4,4,2013
270,0.776,0.415,6,-7.408,0,0.0991,0.00416,3e-05,0.0721,0.283,100.003,1NY3olnZE9lU0NRCM2CwRD,227880,4,4,2013
271,0.651,0.48,6,-9.481,0,0.155,0.422,0.0,0.141,0.483,74.99,3KlvSWOgHANOjnvsxX5UkI,296400,4,4,2013
272,0.834,0.661,7,-8.377,1,0.348,0.00994,0.0,0.0725,0.579,120.174,6df0bdSOGYU6NHZWlEcHXP,224027,4,4,2013
273,0.419,0.498,4,-8.86,0,0.371,0.0572,0.0,0.191,0.132,70.383,2gPYEleLxl9yWqV75uO2uo,255853,3,4,2013
274,0.728,0.556,6,-5.909,1,0.533,0.189,0.0,0.139,0.152,140.643,6UhnXAyiAGLz9spxVPev50,261853,4,4,2013
275,0.52,0.79,2,-5.392,1,0.527,0.13,3.53e-05,0.112,0.251,164.227,4tfZFYlUYtuXndIRn6yobU,433800,4,4,2013
276,0.453,0.465,3,-5.811,1,0.231,0.141,0.0,0.382,0.476,77.075,5JzN4JB1wgByf3twEpi0eN,236360,3,4,2013
277,0.866,0.502,1,-6.941,1,0.299,0.072,0.0,0.116,0.397,122.059,0WavAWbk0XMIGlNBQGyMeH,268253,4,4,2013
278,0.67,0.705,4,-8.359,0,0.129,0.273,0.000545,0.14,0.502,157.623,6xV1ehAXRFtqHIpPF9Y2Ks,240960,4,4,2013
279,0.76,0.532,0,-9.177,1,0.127,0.252,0.0,0.252,0.5,123.064,1BIKSPrF0M1U6u83MTKmDu,181882,4,4,2021
280,0.624,0.621,3,-6.756,1,0.119,0.56,0.0,0.133,0.5,113.011,2jVqcE5a7GoEEti0OcImc6,168689,4,4,2019
281,0.849,0.581,9,-6.61,0,0.0561,0.093,0.00133,0.177,0.801,150.004,0MJ49EmyLVKDhp9nbJ8YYw,207119,4,4,2020
282,0.503,0.516,5,-7.545,0,0.212,0.427,5.86e-05,0.115,0.353,114.679,2o2R6ghiVJfAqEXnlmOihz,195162,5,4,2020
283,0.663,0.705,1,-4.972,0,0.0385,0.0654,0.0,0.117,0.477,122.014,1QzFhzIOW7CyRJLpmq5CM0,257387,4,4,2014
284,0.715,0.931,7,-3.793,1,0.0565,0.171,0.0,0.0757,0.742,120.025,3cOO5IQtOYs7huq4Z6lYfr,224853,4,4,2014
285,0.485,0.699,2,-6.017,1,0.0479,0.096,0.0,0.109,0.242,140.096,0ett0qCHbl0vdSRFhRSkMc,241560,4,4,2014
286,0.465,0.828,7,-8.019,0,0.0553,0.0218,0.0,0.119,0.288,139.978,45snfGBgpEPQnS1DjspBYn,185080,4,4,2014
287,0.552,0.852,0,-7.413,1,0.0399,0.0023,0.204,0.108,0.203,120.004,3AxdtInY3maTDl3PnoXRrp,241213,4,4,2014
288,0.595,0.858,9,-5.393,1,0.0446,0.0828,0.0,0.234,0.32,119.991,2QAHN4C4M8D8E8eiQvQW6a,234440,4,4,2014
289,0.454,0.934,9,-5.614,1,0.125,0.026,0.153,0.239,0.31,139.946,4QZ5K3oYus1aAscMUygx91,250200,4,4,2014
290,0.633,0.727,5,-5.766,1,0.0302,0.0947,0.000173,0.113,0.29,89.985,7wquxAqNepIlz6OibvQoSm,249573,4,4,2014
291,0.524,0.536,2,-9.424,1,0.0287,0.91,0.37,0.123,0.119,117.06,7o2358n8gXUn6wAI6WgJwz,290480,4,4,2014
292,0.576,0.738,1,-5.296,1,0.0264,0.0604,0.0,0.0807,0.263,97.981,7kKmOUzPO4rRiu27H1DVgn,257573,4,4,2014
293,0.683,0.595,7,-6.92,1,0.0313,0.154,0.0,0.225,0.632,98.969,6t1F0FTlVHAw6kEe164SsL,240080,4,4,2014
294,0.475,0.689,1,-4.219,1,0.0286,0.1,0.0,0.267,0.363,140.047,41K3poIS8fGbmuEebmthZ4,245187,4,4,2014
295,0.292,0.448,2,-11.729,1,0.0403,0.0356,0.892,0.23,0.0517,114.695,5RFob2Cs3E0VxBMkp8KGhW,100147,4,4,2014
296,0.567,0.521,2,-8.051,1,0.0293,0.00445,0.000193,0.0499,0.265,80.005,2y46vI6iNKI6LteqOFsKaV,291760,4,4,2014
297,0.417,0.904,9,-3.484,1,0.0642,0.000622,0.0,0.0815,0.356,126.867,1MYvRetU8Z4OyITvXwbdfK,202747,4,4,2014
298,0.537,0.618,2,-7.996,1,0.0284,0.693,0.0,0.133,0.59,139.956,5QPg2mhf4lXe53bj4hhuO7,230200,4,4,2014
299,0.637,0.676,9,-8.397,0,0.0317,0.641,0.00654,0.0922,0.388,119.961,5PyIglAIskDKWPwwLI5GO4,203733,4,4,2014
300,0.401,0.433,1,-8.859,1,0.027,0.364,2.18e-06,0.0824,0.211,97.611,1V67g4o5LyRWJziAbJzP7b,275667,4,4,2014
301,0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975,3ScJy88F8KqGDfWu8XJhHx,215187,4,4,2014
302,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4nDLOQa2zfD9depALxmubS,179653,4,4,2020
303,0.728,0.912,11,-8.294,1,0.0518,0.0938,0.791,0.0844,0.787,130.018,52QHjlROvp1pDe6qbxyagn,208084,4,4,2020
304,0.765,0.522,0,-12.57,1,0.0478,0.0058,0.00137,0.1,0.929,109.99,30xDFANdmumf1au2SbEnwt,197207,4,4,2020
305,0.774,0.859,9,-7.986,0,0.724,0.702,0.0303,0.204,0.636,124.045,0Yryz0squu9vJhsyGCTWCQ,149032,4,4,2020
306,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,0Jlcvv8IykzHaSmj49uNW8,210252,4,4,2020
307,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4R2kfaDFhslZEMJqAFNpdd,239560,4,4,2020
308,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,2Eeur20xVqfUoM3Q7EFPFt,230999,4,4,2020
309,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4pvb0WLRcMtbPGmtejJJ6y,285634,4,4,2020
310,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86,1MgV7FIyNxIG7WzMRJV5HC,255894,4,4,2020
311,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,0ZNU020wNYvgW84iljPkPP,208978,4,4,2020
312,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,6KJqZcs9XDgVck7Lg9QOTC,208907,4,4,2020
313,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,3hUxzQpSfdDqwM3ZTFQY0K,261923,4,4,2020
314,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,7kt9e9LFSpN1zQtYEl19o1,195097,4,4,2020
315,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,2NmsngXHeC1GQ9wWrzhOMf,190898,4,4,2020
316,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,6VsvKPJ4xjVNKpI8VVZ3SV,252881,4,4,2020
317,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,2QDyYdZyhlP2fp79KZX8Bi,237258,4,4,2020
318,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,08fa9LFcFBTcilB3iq2e2A,289749,4,4,2020
319,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,5kI4eCXXzyuIUXjQra0Cxi,294521,4,4,2020
320,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,7MbT4I8qGntX4fMdqMQgke,234000,4,4,2020
321,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,6MWoRt97mnSTXZhu3ggi9C,220043,4,4,2020
322,0.597,0.751,6,-4.982,0,0.193,0.0104,0.0,0.0912,0.568,103.956,43wzy7JxMEfvCh8ZFeZKYk,201680,4,4,2018
323,0.549,0.814,4,-7.334,1,0.0406,0.0101,0.862,0.157,0.205,124.975,4th8GsGh2B8nxAA2gLAAu2,182400,4,4,2020
324,0.629,0.832,6,-8.042,0,0.0429,0.00267,0.83,0.112,0.0635,124.98,5vRdzo4tTRBSpGloaUf4ct,372485,4,4,2020
325,0.648,0.55,11,-9.405,0,0.0421,0.0811,0.00184,0.0864,0.34,128.009,48KSlIKpiGGMiwmnTqumyg,222840,4,4,2014
326,0.675,0.409,0,-10.707,0,0.0423,0.294,0.000596,0.119,0.308,79.954,63OC8cNa4ZnFB3bbvbWCOc,248920,4,4,2014
327,0.676,0.645,0,-8.647,1,0.0393,0.147,0.000173,0.125,0.226,105.072,7jO2B8Xgfu7D9vj60XiG7Y,288733,4,4,2014
328,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,1gk3FhAV07q9Jg77UxnVjX,289307,4,4,2014
329,0.472,0.612,4,-8.297,0,0.0735,0.000156,0.0267,0.475,0.561,185.965,4u6LVtyt1213plg3CLTei7,217173,4,4,2014
330,0.412,0.336,4,-12.947,0,0.0328,0.801,0.944,0.341,0.0358,130.099,1qd9CZOnQCbNCV6S0wZjjm,169333,4,4,2014
331,0.651,0.503,1,-10.773,1,0.0381,0.00297,0.00783,0.112,0.398,89.993,0Zg4tjgfqw9qzq7lXX2sUM,265893,4,4,2014
332,0.639,0.347,1,-12.322,0,0.0421,0.406,0.000268,0.215,0.247,72.978,754wVXWrtf1X3ZHQOFFsnR,254640,4,4,2014
333,0.553,0.592,1,-10.205,1,0.113,0.0692,0.0148,0.336,0.189,155.944,6BtC99zhdbWXPGgEOXTTvw,245547,4,4,2014
334,0.53,0.275,2,-13.868,0,0.0349,0.46,1.12e-05,0.0729,0.0698,133.973,4Qw1VBxYRX2ieU9CADu8Co,271907,4,4,2014
335,0.49,0.495,4,-12.252,0,0.0338,0.173,0.0,0.0794,0.23,148.967,0UOhDLdtBHzNierCZxlEvL,263667,4,4,2014
336,0.411,0.316,1,-8.454,0,0.03,0.42,0.0,0.157,0.0961,141.798,2DLFwe8no6XgJfhrPJJzkf,204605,4,4,2019
337,0.447,0.4,1,-8.462,0,0.0285,0.159,4.09e-06,0.153,0.164,75.959,0MVvZYjUh20I13vor30dYe,231630,4,4,2019
338,0.783,0.298,4,-12.457,0,0.0591,0.289,0.00125,0.108,0.204,127.014,2DLUaTLjabGChkGvS0iF6e,122427,4,4,2020
339,0.507,0.182,7,-11.166,1,0.0353,0.944,0.00138,0.444,0.394,76.007,4NLiWLp5DuHs1y7JLAuvyN,62423,4,4,2020
340,0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,0.129,139.774,1QUCIDqpF7WcP4TGZZDryt,172693,4,4,2020
341,0.745,0.773,10,-4.611,0,0.0562,0.0149,1.1e-05,0.315,0.944,120.032,5DESNcRsQT5wW8lFRLQBxR,160144,4,4,2020
342,0.489,0.369,5,-8.322,1,0.0478,0.471,0.00713,0.123,0.378,85.65,0H2vKIxd1pJrEnnP7UDguQ,150782,4,4,2020
343,0.585,0.884,9,-5.12,0,0.0867,0.0519,1.49e-06,0.0842,0.738,99.014,0tuhCqrt3RPwCJC3aGYCFo,202357,4,4,2020
344,0.526,0.792,7,-5.242,1,0.0353,0.0625,1.7e-06,0.124,0.392,146.148,0fUqKZsE16yM9LGXONX1V8,171078,4,4,2020
345,0.486,0.665,2,-6.944,1,0.036,0.559,0.000363,0.119,0.227,140.039,4WBr7WCH8EpHZWBCVCnGWg,214751,4,4,2020
346,0.424,0.389,4,-5.338,1,0.0279,0.0876,4.71e-05,0.105,0.24,95.654,3FsyNGPkPskab7RXCZq1Am,191888,4,4,2020
347,0.665,0.379,2,-7.432,0,0.0426,0.06,0.0,0.0841,0.512,73.004,3Vtq7xQEK9GUG74dwGIqhM,178994,4,4,2020
348,0.564,0.866,6,-5.575,1,0.0604,0.195,0.0352,0.118,0.939,164.935,5wRxxLn858JYkcXhQStRC0,189072,4,4,2020
349,0.366,0.381,3,-7.134,1,0.0406,0.202,0.0,0.0828,0.329,127.645,1eDDzof3zgPfAwcInklIEe,167194,4,4,2020
350,0.756,0.625,6,-4.133,1,0.0624,0.0132,0.0,0.0511,0.613,100.014,3aebnZQCwO3RmZpCnv1pOO,175781,4,4,2020
351,0.459,0.579,2,-4.93,1,0.0315,0.0526,0.0,0.203,0.461,83.981,2QBMtfzknbXonUxQ6p9Tfh,211851,4,4,2020
352,0.504,0.158,0,-14.526,1,0.102,0.847,2.42e-06,0.354,0.385,111.832,3ynWU8zXUZYdYejXmfsiYC,149769,3,4,2020
353,0.341,0.181,2,-12.073,0,0.0366,0.888,0.0,0.137,0.212,83.608,66VenHDtrQAw7FCjyF2J56,196254,4,4,2020
354,0.377,0.298,7,-8.687,1,0.0492,0.248,0.0,0.181,0.197,71.1,1MpmApLaUCZiWPH7gLOepR,204797,4,4,2020
355,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,6v3KW9xbzN5yKLt9YKDYA2,190800,4,4,2019
356,0.711,0.738,10,-6.908,1,0.356,0.264,0.0,0.136,0.381,105.049,0TFpGNlWslRQO4oyTtJq6K,200840,4,4,2019
357,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,0.87,123.935,2bT1PH7Cw3J9p3t7nlXCdh,191467,4,4,2019
358,0.625,0.712,5,-7.355,1,0.0537,0.0542,0.0,0.109,0.459,140.022,2SFnIqRWyHt9MUNeXkykii,211293,4,4,2019
359,0.856,0.481,8,-6.761,1,0.038,0.414,0.0,0.111,0.761,92.031,49u62ZMTXz91U8V4uXaJ4q,235760,4,4,2019
