,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,genre
11483,0.947,0.498,1,-8.417,1,0.577,0.00393,6.07e-05,0.175,0.116,120.006,4Yh1Ii72B8IBE1TWN08Rrw,158041,3
11484,0.721,0.844,2,-4.262,1,0.0442,0.0155,4.33e-05,0.136,0.395,119.972,5RLztYNL2xJJI2qVGPnkjD,249875,3
11485,0.385,0.48,5,-8.481,1,0.0434,0.467,0.000301,0.172,0.245,83.239,2MTnVamOAIzyhIYgpMdZFP,195882,3
11486,0.868,0.474,2,-8.252,1,0.339,0.0258,0.0,0.101,0.189,130.0,6d9nkLaLMZFHAUtxLH7tlK,171692,3
11487,0.89,0.513,1,-5.996,1,0.154,0.0706,0.0,0.102,0.61,136.02,6woeVu3fVMflqen1t4N6pg,114133,3
11488,0.852,0.679,0,-7.715,0,0.247,0.0449,0.0,0.201,0.742,100.009,3AVmY4fwvoUAiWrDy2Ga8D,172800,3
11489,0.802,0.715,0,-4.142,1,0.332,0.0065,0.0,0.399,0.57,164.125,5cSFFo3s0H1UVZJJ2xrAuq,115610,3
11490,0.77,0.791,11,-4.035,1,0.375,0.184,0.0,0.15,0.82,126.725,6UiPzamEvmUrvUyc8GV0A5,159715,3
11491,0.783,0.656,6,-2.784,0,0.326,0.145,0.0,0.123,0.667,154.25,45jHaaI8AXnFguG5RiPsjt,144935,3
11492,0.822,0.743,1,-4.838,1,0.291,0.0214,0.0,0.212,0.716,81.507,3Ug2UXCd1fIpAeIoenPBfQ,183145,3
11493,0.645,0.675,8,-4.486,1,0.348,0.039,0.0,0.0554,0.818,79.927,4vv1zXPdSCIWBaLdPNiO7v,214893,3
11494,0.719,0.573,1,-6.346,0,0.319,0.229,0.0,0.221,0.328,159.971,4FOQmzpGq6oViKTam2L1hI,191920,3
11495,0.823,0.584,8,-4.179,1,0.366,0.0684,8.33e-06,0.0992,0.536,159.975,4AFldoYJvDv6rXp5NZPJ0l,136366,3
11496,0.94,0.653,1,-5.34,1,0.254,0.0651,0.0,0.0918,0.59,100.09,46FuGGM02nMpdLeMy3qvpa,139500,3
11497,0.895,0.812,2,-2.57,1,0.338,0.0672,0.0,0.0954,0.889,124.106,5hjh7HGqvFiLCbbDOcrNc6,143226,3
11498,0.892,0.711,11,-5.004,1,0.264,0.0218,0.0,0.353,0.828,130.037,2pQFHrNmU5Z85Q6vivqSij,216678,3
11499,0.844,0.755,1,-3.424,0,0.199,0.349,0.0,0.069,0.743,84.499,1L79W6J3Gj8X9hd8KG4LQ7,143296,3
11500,0.918,0.645,6,-5.588,0,0.284,0.00247,0.0,0.0528,0.701,143.98,2bDEUp0tcdx3MBOWgg26sf,153863,3
11501,0.77,0.477,8,-9.728,0,0.292,0.68,0.0,0.21,0.565,93.027,48wkz2E0apRJr6E4zQyDpx,209640,3
11502,0.922,0.919,11,-3.457,0,0.0963,0.00692,0.0232,0.0232,0.76,130.001,24DQClJOxaAMl1ETu2sqgT,222462,3
11503,0.678,0.942,10,-1.575,0,0.123,0.00603,0.0,0.0902,0.616,149.989,4OGlgoKL53z9jCVnhLIE7o,172800,3
11504,0.732,0.921,2,-2.466,1,0.274,0.0732,3.7e-06,0.0954,0.161,130.058,0VKwcT2WleQ802Sofy2WIQ,204942,3
11505,0.868,0.463,8,-5.877,0,0.125,0.23,0.0,0.0784,0.769,157.942,4UJdEn1sYTNyerQei1fBSA,153595,3
11506,0.934,0.46,2,-6.062,1,0.178,0.0302,0.0104,0.116,0.119,127.969,6KGsT9Bf4ULwNpUN98zEMU,176096,3
11507,0.593,0.74,9,-6.766,1,0.775,0.154,0.000372,0.0972,0.797,212.08,0otHgzhkaFOS5ueD70Rc8N,123137,3
11508,0.771,0.626,1,-5.738,1,0.23,0.413,0.0,0.0929,0.576,159.979,5o48yNFcb1qENTSI0aQMZJ,144582,3
11509,0.846,0.479,1,-8.184,0,0.301,0.513,0.00432,0.0983,0.554,155.844,3i06akGHNTGcWhWvuEHTxd,160824,3
11510,0.71,0.46,5,-7.658,0,0.106,0.548,0.0,0.113,0.364,149.95,4rITSpNrB8F2mscl7Idu8q,169756,3
11511,0.76,0.717,1,-5.084,1,0.0793,0.147,0.00342,0.0991,0.365,101.954,0KRSnFfsae1FU2n05VzsKK,181029,3
11512,0.846,0.461,5,-7.957,1,0.259,0.505,2.03e-05,0.117,0.68,136.932,6mIezHtGHyWtsG3lFVvRzt,181963,3
11513,0.918,0.465,2,-6.211,0,0.102,0.0456,2.46e-05,0.156,0.148,144.987,2k6hr66J4KRWJ68xMwuThS,65879,3
11514,0.945,0.533,8,-6.921,1,0.287,0.0106,0.0,0.342,0.55,96.96,1tWjRVT0jvnfobH58nCyCE,150167,3
11515,0.903,0.521,4,-4.025,0,0.0436,0.0125,0.0,0.112,0.181,138.011,7qAHkexzb0M0wx112Fgau9,165741,3
11516,0.943,0.508,2,-7.585,1,0.471,0.0154,0.0,0.146,0.783,140.034,5QARhGKjVBhwwaoiDo1D0p,177635,3
11517,0.719,0.446,10,-12.86,0,0.165,0.675,0.0,0.122,0.352,94.024,3QOgwS9cSv0BITHR5edyp7,221641,3
11518,0.66,0.666,10,-6.113,0,0.231,0.361,0.0,0.0889,0.896,163.957,69Z7j7izVsJDQjXptIDBHy,142722,3
11519,0.82,0.491,4,-4.737,0,0.172,0.635,3.81e-06,0.119,0.421,108.003,0auamfcAIcTLlxJW37FWoU,154417,3
11520,0.517,0.58,1,-5.501,0,0.0997,0.654,0.0,0.62,0.649,171.505,1HBSjsCvLt4Q0e3RsfMduh,205120,3
11521,0.772,0.702,0,-5.322,0,0.046,0.0925,2.96e-06,0.126,0.583,84.043,66yyYZxcK40EfVwE7IvA1A,279014,3
11522,0.796,0.457,5,-3.935,0,0.445,0.000426,0.0,0.12,0.135,175.083,2wXWCa2tGauMyWBPkjGZxh,124730,3
11523,0.824,0.55,11,-6.545,0,0.313,0.00708,0.0,0.126,0.648,148.096,0skYutTR6ADX390NUq2aMp,110367,3
11524,0.795,0.845,1,-5.068,1,0.279,0.0337,0.0,0.0947,0.427,159.034,48t1aADyfDbDA3TzxqQHrN,160481,3
11525,0.762,0.675,10,-6.606,0,0.236,0.00254,0.0,0.109,0.493,131.997,4q3q8GiRSa1rKBCdwwsSHc,189848,3
11526,0.842,0.676,11,-4.368,0,0.224,0.0508,0.0,0.0732,0.464,140.047,6Htn0z1Qmw3l7HBzGACRxv,193732,3
11527,0.888,0.658,6,-6.037,0,0.278,0.0264,0.0,0.145,0.626,145.033,4U1A4Bcaw9W3HsOZ4RDo6w,187207,3
11528,0.873,0.696,10,-4.495,0,0.366,0.0456,0.0,0.157,0.595,150.031,1PBm7uKCHfHSPTjg4laNAT,170363,3
11529,0.772,0.691,9,-8.36,1,0.197,0.00687,2.33e-06,0.121,0.345,156.111,19yscu9T9f4LDE1L0f9pSb,126265,3
11530,0.854,0.656,1,-5.235,0,0.192,0.0922,0.0,0.231,0.207,120.018,7Kw0NVWCd2BRfWNxTDSc6W,257596,3
11531,0.782,0.755,2,-3.76,1,0.271,0.11,0.0,0.211,0.412,162.005,5gRfsogJ1Zc3Bwv6SSEnl5,162214,3
11532,0.779,0.819,5,-3.974,0,0.206,0.119,0.0,0.113,0.589,159.885,3NT6agFZgdf2EJk7UmlQcx,169819,3
11533,0.698,0.615,1,-8.139,0,0.102,0.00401,0.0,0.0641,0.687,140.012,4z7OagqDCwZjkZBedfA0OG,181773,3
11534,0.632,0.565,6,-9.57,0,0.184,0.182,0.0,0.144,0.38,146.017,5nlM4qasFqjKKLVYr9Pmcu,184802,3
11535,0.819,0.71,5,-3.437,0,0.0738,0.0461,0.0,0.139,0.236,146.011,2SvBQNTHY0MfMqsRVykwUQ,151631,3
11536,0.806,0.582,0,-8.232,0,0.211,0.226,0.0,0.117,0.625,127.035,0fFb8gaJfp0wm6XpUZODzP,196545,3
11537,0.697,0.65,6,-6.301,0,0.289,0.0118,0.0,0.376,0.624,153.009,2EekqHRnuwhiFZHNe0ZsIM,181961,3
11538,0.766,0.621,1,-7.564,1,0.139,0.073,0.000161,0.0985,0.54,145.035,2Ytqx1mGEYZ2oJQIpTRNM8,178759,3
11539,0.297,0.704,8,-4.018,1,0.0456,0.74,0.0,0.492,0.631,177.998,0cdimJNlWzGVfsyqWINXEw,205507,3
11540,0.425,0.625,0,-5.067,1,0.0527,0.748,0.0,0.387,0.753,87.18,7ziMW1sm4djKc9DsROG2Hc,195933,3
11541,0.446,0.636,2,-4.455,1,0.0362,0.623,0.0,0.423,0.931,88.157,0vtwGXRU320IntNmEJFnRY,157813,3
11542,0.599,0.742,8,-3.656,1,0.0351,0.768,0.0,0.424,0.965,93.0,6biDHGc6vEPEEFV7HRyDot,117040,3
11543,0.475,0.61,7,-4.747,1,0.0365,0.818,0.0,0.0984,0.885,79.586,10dMjqIDDGw4xc3J81BgQA,188373,3
11544,0.576,0.561,2,-5.151,1,0.0335,0.705,0.0,0.317,0.766,90.992,5BoT2tRRpZfmXAaUL0Fa7a,203533,3
11545,0.448,0.716,9,-4.499,1,0.0379,0.586,3.65e-05,0.311,0.718,106.942,0Z1C1PplGZ8RfdUY81O5rO,160253,3
11546,0.441,0.498,4,-5.736,1,0.0359,0.672,0.0,0.158,0.772,67.621,5QfmM3GLkzwjneFzJjHlMQ,180853,3
11547,0.363,0.587,4,-6.038,1,0.0367,0.748,0.0,0.343,0.853,179.33,6vxRDMxaoBN2UrEW7Y8t57,155680,3
11548,0.519,0.551,2,-4.507,1,0.0386,0.692,0.0,0.102,0.885,136.199,4FjdUZ1KDAUrQwUsXl6AkL,172373,3
11549,0.412,0.66,4,-4.509,1,0.0402,0.597,0.000164,0.12,0.897,170.773,62HahTPYNmqHcMVAjYyoOJ,180427,3
11550,0.566,0.638,4,-4.569,1,0.0335,0.655,0.0,0.264,0.868,90.176,4V52HOhszAmZ3i10C90l3v,170960,3
11551,0.407,0.558,2,-6.513,1,0.0407,0.793,0.0,0.268,0.864,121.824,5257FLH0OYyA8sQh1BomH5,260613,3
11552,0.746,0.558,6,-5.425,0,0.0399,0.779,0.0,0.364,0.606,128.167,3N5LFrpZCJG7ZIz0VA6VCr,150107,3
11553,0.624,0.544,4,-4.462,1,0.0665,0.752,3.39e-06,0.356,0.617,119.875,4MklY6CJnaK8COCGnSlJRi,174120,3
11554,0.397,0.518,9,-5.189,1,0.0345,0.879,1.45e-06,0.381,0.699,161.037,4McXK2ROoM3QMCwYztGiJ9,179613,3
11555,0.512,0.633,6,-4.808,0,0.0404,0.688,8.32e-05,0.896,0.568,130.868,6qhBmiks0UBG2Ow9DPTm9x,167293,3
11556,0.341,0.465,2,-5.304,1,0.0319,0.792,4.63e-06,0.36,0.522,175.817,3pGJQo0BRU030y1tS3oHOL,183093,3
11557,0.604,0.453,11,-4.762,0,0.029,0.79,4.2e-05,0.215,0.662,109.336,1lgmlkJPn6RFMtUVVFyrIl,183213,3
11558,0.547,0.633,9,-4.107,1,0.0343,0.67,2.17e-05,0.0986,0.964,158.264,53jrPgrF06rvqkrUOaOFbE,146520,3
11559,0.253,0.338,1,-7.126,0,0.0351,0.968,0.0003,0.359,0.438,78.614,6CwlFPhU1TaMv66DwJzcZf,248093,3
11560,0.32,0.601,4,-4.344,1,0.0398,0.745,0.0,0.279,0.872,173.9,0gfNvjUaqgHiuEBzv25t83,183933,3
11561,0.602,0.599,6,-4.4,0,0.0369,0.652,1.13e-06,0.0745,0.942,120.864,5Gj633067gB2JCoTJ2Bie0,164240,3
11562,0.592,0.587,8,-4.499,0,0.0339,0.715,0.0,0.524,0.758,121.602,2YO2x64LUgZQeYTEhVOLdS,180373,3
11563,0.581,0.555,8,-4.408,0,0.0341,0.791,0.00111,0.0357,0.913,102.421,0CZ5hjQQfmRlDbmElC0GFY,223520,3
11564,0.44,0.608,9,-5.465,1,0.0366,0.796,4.14e-05,0.351,0.944,151.847,2DlyoRdg8D4Yd40PdWl1Xi,171000,3
11565,0.565,0.587,9,-5.048,1,0.0526,0.704,8.31e-05,0.225,0.882,145.55,343Uylr9cQzUMcY5vGOTEa,188240,3
11566,0.293,0.341,9,-8.343,1,0.0382,0.981,0.0664,0.149,0.486,117.086,4xjfJOz5FMwgQgkQHRU8YH,272987,3
11567,0.922,0.557,9,-8.214,1,0.284,0.179,0.0,0.318,0.266,121.001,6ibzqrJ2bWxQlAVWSMPPPf,200592,3
11568,0.749,0.526,6,-5.986,0,0.0426,0.793,0.0,0.276,0.305,129.994,3gjVuaeu86PKNCUBnrdfk7,225384,3
11569,0.804,0.485,2,-5.273,0,0.296,0.761,3.75e-06,0.112,0.282,76.998,5KaRYw91iRADLyyeOObMGR,185756,3
11570,0.684,0.559,8,-6.532,1,0.351,0.886,0.0,0.203,0.469,82.997,4h54P2QFOwvGPA283GEgRf,211304,3
11571,0.766,0.4,6,-7.098,0,0.102,0.403,0.0,0.105,0.216,141.092,192KSu2PjuZs6p2oQtdJmf,61413,3
11572,0.873,0.762,1,-1.898,1,0.0595,0.0935,0.00178,0.37,0.364,86.982,2KZIXnJwk4Jo9JjBB6Eroh,260205,3
11573,0.731,0.513,0,-6.099,1,0.616,0.27,0.0,0.287,0.356,150.028,3AO9tOn4QC1yI3XvUjPTxL,273110,3
11574,0.527,0.626,10,-9.387,1,0.426,0.636,0.0,0.166,0.716,87.826,5gStwlnM7m2Xtfcv7CZfXJ,180000,3
11575,0.795,0.631,1,-5.832,0,0.0825,0.294,0.0,0.111,0.502,139.975,4EZ1JcbxfbVwuQRDJFUrzK,278454,3
11576,0.653,0.155,1,-24.825,0,0.0449,0.0162,0.942,0.175,0.266,134.052,4dRx3DyfcXbIbI0BQjV7jI,162716,3
11577,0.789,0.199,1,-20.119,0,0.274,0.00393,0.816,0.112,0.312,160.015,5v382jmm4Cy27dTbLPU5Kx,173855,3
11578,0.863,0.732,7,-5.649,0,0.0385,6.65e-05,0.767,0.111,0.506,122.046,77vu1NCg0FL8rEp8fvel3P,181598,3
11579,0.799,0.391,11,-23.785,1,0.0868,0.32,0.817,0.0894,0.159,111.998,6J7icbGXzsJrbRllgCqpR0,218500,3
11580,0.808,0.597,6,-8.759,0,0.0579,0.0187,0.815,0.0785,0.482,127.993,13hJB2kHyMykVxnyEjaHsy,188624,3
11581,0.852,0.861,7,-6.322,0,0.0451,0.0883,0.894,0.086,0.594,121.054,6IMZH7PkuPhRWzpCncZjZX,175647,3
11582,0.773,0.34,7,-19.897,1,0.0854,0.00504,0.826,0.0575,0.206,107.026,4JmHfWHme0ZX23juOXNoVZ,164650,3
11583,0.78,0.278,10,-22.646,0,0.206,0.581,0.887,0.0733,0.677,101.01,4WEurnhs5zsuK2Qz5NCfAN,167152,3
11584,0.747,0.184,3,-20.297,0,0.087,0.0461,0.934,0.11,0.708,145.019,3YGbUQjp2khJgRYhXAspIZ,178693,3
11585,0.765,0.288,10,-20.965,0,0.184,0.277,0.885,0.0787,0.177,140.022,0c6cOIxtXUyL7nTByAAwne,166296,3
11586,0.766,0.274,4,-23.783,0,0.103,0.0109,0.68,0.0761,0.282,96.003,2HMyRcagegiOLqjPvclFTw,207111,3
11587,0.647,0.203,1,-23.703,0,0.153,0.118,0.789,0.0955,0.3,159.998,5fiyPsv60wqadxDkPiq1p1,179945,3
11588,0.8,0.127,1,-19.908,0,0.0888,0.000715,0.788,0.238,0.409,105.013,1mISjmWNBcAJxIwPvDhclp,139625,3
11589,0.676,0.619,1,-10.326,1,0.062,0.0194,0.862,0.117,0.225,88.507,3f3d0SQkJUDc86c1kuqO4c,194707,3
11590,0.749,0.175,7,-20.51,1,0.129,0.0147,0.332,0.0815,0.111,145.013,39MLhjhjo5TRF39xZE2WbL,145797,3
11591,0.774,0.337,6,-7.265,1,0.242,0.0166,0.628,0.0916,0.534,100.035,4kOQ2oTlmaDxDpXTlEYCVJ,145385,3
11592,0.608,0.551,2,-10.722,1,0.147,0.0232,0.0,0.134,0.409,79.952,068P2UAQaV9uSsGCs7hiSI,188615,3
11593,0.816,0.584,1,-6.904,1,0.131,0.000125,4.53e-06,0.131,0.163,147.065,2RQ0KJbvnd0DwuofXDWYeT,141448,3
11594,0.912,0.568,11,-3.208,0,0.0621,0.0144,0.0,0.0988,0.126,135.013,0ouB74KXHucecyHKeE4cgI,145112,3
11595,0.486,0.63,11,-5.809,0,0.284,0.135,0.0,0.126,0.137,88.032,1HHW0zFTNsRpeZjs2vduO0,207033,3
11596,0.812,0.774,0,-4.222,1,0.137,0.00789,1.68e-05,0.098,0.679,145.015,3BG4lJPJhR3I7zZkxGhNRs,168313,3
11597,0.849,0.472,1,-4.947,1,0.298,0.0334,0.0,0.105,0.197,146.021,5tE81UX8oWGXF77yC3TAei,181781,3
11598,0.77,0.83,1,-3.363,1,0.0536,0.0584,0.0,0.194,0.525,130.048,31KeRKzibkoQoGCq2GdroV,207952,3
11599,0.832,0.516,8,-8.965,0,0.276,0.164,0.0,0.115,0.326,129.169,1SH9d73K1Pqbgt9rMmNtEq,186240,3
11600,0.88,0.846,11,-4.78,0,0.278,0.0307,0.0,0.0829,0.928,148.071,32CW9CIhrG2Iir2PXyqZHg,179667,3
11601,0.75,0.597,10,-5.497,0,0.192,0.033,0.0,0.108,0.126,131.969,5G89UsCT1l9xxV4bnBCowX,204073,3
11602,0.832,0.731,5,-4.311,0,0.121,0.0188,0.0,0.177,0.542,146.947,4F3qSOCZ0nrPKThIyjBP6x,196833,3
11603,0.603,0.728,11,-4.491,0,0.363,0.0745,0.0,0.192,0.514,140.019,6XMzF60xSPJBTy3E3Yripk,168186,3
11604,0.79,0.706,6,-3.188,0,0.0548,0.078,0.0,0.131,0.183,137.985,3RXlmsD7lSv82ZEnSBwOlk,129174,3
11605,0.752,0.596,1,-5.654,1,0.133,0.00231,0.0,0.144,0.275,139.968,1BZ0KSdzljg1Zk3RoP89kU,146250,3
11606,0.815,0.604,10,-5.554,1,0.069,0.0363,0.0,0.24,0.138,140.019,6zu3eKzRjoSwibUJDjzHsj,207453,3
11607,0.746,0.607,1,-6.48,1,0.209,0.0865,0.0,0.215,0.291,133.012,1BkpBfE6Ceqo6w4MMcieMO,191444,3
11608,0.799,0.385,1,-11.69,0,0.143,0.785,3.69e-05,0.107,0.307,139.928,5ud6apTmSnEbpprJO1pxaK,69000,3
11609,0.436,0.523,0,-10.116,1,0.123,0.677,0.0,0.127,0.674,84.062,6bxaR5csuws6Gqc4HORkIb,125061,3
11610,0.67,0.607,0,-10.265,1,0.0399,0.131,4.35e-06,0.142,0.299,120.039,2FhIN8eR2ossCnd3DRO9M3,170935,3
11611,0.614,0.57,0,-13.392,1,0.0328,0.00265,0.834,0.139,0.29,120.001,4IN5IgTNwKSGGeCG52gdjG,170935,3
11612,0.866,0.652,0,-8.512,1,0.0708,0.26,0.0,0.0378,0.352,105.98,7dH2msRxm4LLThg8UFHlMT,199288,3
11613,0.685,0.246,0,-17.597,1,0.0272,0.87,0.485,0.109,0.292,99.016,3uLEIzMTFpsxYGHD7QiPYy,240171,3
11614,0.631,0.324,2,-13.028,1,0.033,0.595,0.101,0.118,0.322,113.817,6Bdv1ZiGK5FylcvlrXSw2v,364208,3
11615,0.478,0.099,9,-18.948,1,0.0297,0.945,0.115,0.112,0.152,90.595,1k4zs9TiBosdMwZMHeBgBU,194923,3
11616,0.438,0.499,10,-7.459,1,0.0292,0.668,0.0137,0.118,0.171,166.122,6xaf0wKOL8KkijrHTIKRtb,348336,3
11617,0.617,0.395,2,-9.855,1,0.0247,0.786,0.708,0.0866,0.258,93.958,6qRg4BIZvihMQO9at2zmlb,210725,3
11618,0.494,0.248,7,-14.032,1,0.0317,0.595,0.252,0.111,0.0821,121.951,1peDuJ9vyCNsUKFmsdlqLf,318381,3
11619,0.479,0.355,10,-13.565,1,0.0264,0.545,0.000879,0.106,0.364,144.799,2mJqNXkYYumXbjoJhW80Mr,222129,3
11620,0.301,0.184,9,-17.756,1,0.0363,0.927,0.027,0.113,0.23,154.35,5xCTuWjQpUxLNeQ0XmtsCo,294063,3
11621,0.498,0.143,2,-17.12,1,0.0389,0.955,0.00185,0.109,0.345,139.423,3YRFxtNz0CCiBYmZO0rPdr,191235,3
11622,0.437,0.108,11,-17.152,1,0.0312,0.936,0.107,0.11,0.2,69.388,1XrC5SDkVnGgCBXzwI8NfV,255792,3
11623,0.512,0.673,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,2BxGUHYALj0a1Dxbj1Yw4Y,233813,3
11624,0.442,0.684,6,-4.888,0,0.168,0.191,0.0,0.0725,0.218,170.861,4Bio0KwSl8xq7ge5qGGIHv,207680,3
11625,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,04rxhNRD9t4SxNVWHqEO8u,234213,3
11626,0.575,0.734,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,6lKpSNsl2KJqoRtlBbKI7Y,179827,3
11627,0.67,0.572,4,-7.312,0,0.0415,0.647,4.72e-06,0.104,0.259,132.98,1M97ctHDzQzyFJr2d61CAy,268933,3
11628,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,5kaOnQI5luApBdnahM3V2N,256533,3
11629,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,6bFrZX74iudanCuwP63LTX,223347,3
11630,0.743,0.662,5,-6.108,0,0.179,0.565,0.0,0.128,0.552,89.975,0GgQouk3XBQVBRpJyW25Nn,194333,3
11631,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,1gMMxgDbbY8Qm5xM3mBE69,179613,3
11632,0.497,0.507,5,-8.075,0,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,5nelqHxdJGfPOLt2bbO7eT,197120,3
11633,0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,1GccVBNboZ77oSBMYaUpo2,237147,3
11634,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,14LOPYFegGakg50LJbVeai,220293,3
11635,0.654,0.378,5,-8.108,0,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,1ptIfvfmXFt9zW7mxUOQwZ,194827,3
11636,0.649,0.618,6,-5.694,1,0.0672,0.483,2.53e-06,0.166,0.421,125.977,7IbYlEPA46MXXlkGJ9LYJk,219160,3
11637,0.819,0.512,11,-7.45,1,0.0718,0.646,0.0,0.115,0.748,130.016,1pe0iye3dPDBq4fOhfrZHw,180976,3
11638,0.902,0.572,8,-8.307,1,0.223,0.0442,1.06e-05,0.162,0.544,129.975,7I2SncXYa9b6RtlQAKFhP6,280615,3
11639,0.598,0.59,3,-7.794,0,0.311,0.17,0.0,0.15,0.65,139.743,11bH4JJgAPA8XZzE0gtQjQ,123429,3
11640,0.688,0.611,0,-7.037,1,0.242,0.0144,3.62e-06,0.764,0.357,163.003,2PJn5Wx4Hv2aP6zOfxjYgo,214947,3
11641,0.678,0.738,1,-5.089,1,0.371,0.141,0.0,0.165,0.346,172.07,3vU4StQLVVE2cqZDZoKQYu,178624,3
11642,0.568,0.538,2,-6.934,0,0.3,0.803,0.0,0.869,0.948,174.263,2QTMjhyw4EwEeSYTusuGyU,24000,3
11643,0.634,0.48,1,-6.619,1,0.191,0.00719,0.0,0.284,0.0742,79.858,0aMQCg9Cmise46BJv4TIce,150000,3
11644,0.821,0.424,0,-9.312,0,0.47,0.0433,0.0,0.0723,0.191,126.006,33WWZWMVblwhwzbdrvg1Tt,160000,3
11645,0.719,0.695,1,-5.144,1,0.37,0.0712,0.0,0.346,0.605,148.033,6TQUbnlbkj5AbPNk0ebnJd,210047,3
11646,0.695,0.691,1,-6.097,1,0.243,0.0848,5.52e-06,0.447,0.5,110.107,5n04nsa617yGAdmgesTzY9,215407,3
11647,0.58,0.539,2,-5.541,1,0.366,0.22,0.0,0.0769,0.151,147.166,17pVTZ5Q1RVOl1K9TwnnqL,238367,3
11648,0.762,0.652,8,-6.318,0,0.252,0.0157,0.0,0.142,0.753,140.001,66UrjhWOzLPTDw0sfGc3Oh,159274,3
11649,0.808,0.807,6,-5.712,0,0.337,0.422,0.0,0.108,0.824,138.02,7A0OZ6HKHlrrfsvJ5ciTZl,239616,3
11650,0.515,0.742,1,-5.941,1,0.212,0.0599,1.54e-06,0.107,0.145,81.968,6D2RIkzcbQ5JT99JA0eVgi,200490,3
11651,0.75,0.661,7,-6.078,1,0.27,0.464,0.0,0.313,0.506,143.042,6vOhkMFb207JypttLpzSvs,187972,3
11652,0.547,0.793,3,-5.244,0,0.455,0.221,0.0,0.142,0.65,151.87,6V0xeEQNedDERTaEm9BIyN,182029,3
11653,0.661,0.714,8,-5.41,0,0.269,0.315,0.0,0.18,0.541,79.96,3t4ElXlTaOv5pFZmJBLh06,148240,3
11654,0.526,0.697,10,-8.091,0,0.38,0.217,0.00204,0.646,0.739,79.67,5vaJVMWz7VHcGjYcfdwXvb,159000,3
11655,0.74,0.0993,2,-16.517,1,0.911,0.984,0.0,0.296,0.712,71.566,6tGB0wAkW70rcv8mHi4JCQ,74856,3
11656,0.694,0.677,9,-10.074,0,0.233,0.126,0.0,0.492,0.772,133.825,4UlrVFYpOdpuKzTxHDVoxG,230160,3
11657,0.593,0.789,7,-8.671,0,0.18,0.175,0.0,0.213,0.901,141.219,4o87D8ea9tB9pALQKHVEJu,148920,3
11658,0.693,0.862,6,-7.457,0,0.333,0.00439,0.0,0.271,0.872,147.015,5SWd305ETK3irtUVx0ta3j,195696,3
11659,0.641,0.8,1,-7.07,1,0.296,0.251,0.0,0.476,0.908,147.337,5xYFAEPigO7SEKzU5hL39M,234624,3
11660,0.603,0.72,1,-5.797,1,0.289,0.198,0.0,0.927,0.735,148.885,1FVzUN2ZF8RkedPBShRYW8,192960,3
11661,0.677,0.671,1,-7.269,1,0.4,0.0527,0.0,0.613,0.86,143.543,5rFWO87rORsPjLSHJPqjHB,222240,3
11662,0.434,0.927,7,-5.998,1,0.338,0.128,0.0,0.53,0.36,170.891,2rPLl9WzAl6aK84t3P2wBt,238512,3
11663,0.504,0.884,9,-6.59,1,0.292,0.0286,0.0,0.0871,0.642,165.674,6uxAN0oYdGvEMk3lwdDN6G,219840,3
11664,0.39,0.763,0,-8.516,1,0.254,0.0138,0.0,0.0928,0.466,172.819,0sC04otAL8cbUNqQ3RDZfl,234024,3
11665,0.533,0.566,5,-9.061,0,0.288,0.0266,0.0,0.351,0.476,170.048,1L4TWnMSE6embxIUub2kSI,183768,3
11666,0.617,0.675,7,-9.193,1,0.336,0.0064,0.0,0.446,0.389,135.417,69cNsFjr2Ma7CZK9eMzQGh,213024,3
11667,0.473,0.828,11,-6.329,0,0.295,0.0405,0.0,0.429,0.517,90.256,2afz0WFCYTbQ1w8eKQjUPL,178704,3
11668,0.539,0.8,5,-6.235,0,0.372,0.00116,0.0,0.211,0.474,150.285,2Uh9ZI9SvCKmEclf99HGeW,148392,3
11669,0.486,0.805,1,-6.523,1,0.425,0.0323,0.0,0.0724,0.326,99.112,0zvPose0bLfYpbtvukaen9,225840,3
11670,0.688,0.86,6,-6.264,1,0.257,0.155,0.0,0.761,0.537,103.995,0y1vMyxS3S1kSzxlALhMBj,246614,3
11671,0.584,0.608,7,-6.81,1,0.0917,0.133,0.0,0.204,0.348,119.863,5ELQGUGPXLQ430719RW5Zr,181156,3
11672,0.511,0.78,7,-6.745,1,0.205,0.155,0.0,0.0627,0.742,107.093,2UvZMxwVuyBusfxsj4NGsk,148452,3
11673,0.741,0.705,2,-6.844,1,0.263,0.187,0.0,0.9,0.272,113.022,73O9h8coWVUczrMkO9JboI,247177,3
