position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
"Sr. Associate Scientist/Associate Scientist, Recombinant Protein Production - Protein Sciences",Juno Therapeutics,5.0,WA,Seattle,False,False,False,False,False,5-7 years
RESEARCH IT ANALYST/DEVELOPER,University of Washington,838.0,WA,Seattle,False,False,False,RESEARCH,False,3-5 years
Sr. Market Research Analyst,Blueocean Market Intelligence,20.0,WA,Seattle,False,False,False,Research,False,3-5 years
PROGRAM OPERATIONS MANAGER,University of Washington,838.0,WA,Seattle,False,False,False,False,False,
Software Engineer,Drift,5.0,WA,Seattle,False,False,False,False,False,
Software Development Engineer - Machine Learning Engineer,Amazon.com,25902.0,WA,Seattle,False,False,Machine Learning,False,False,3 years
Software Engineer - Machine Learning Platform,Apple,5786.0,WA,Seattle,False,False,Machine Learning,False,False,
Principal TPM,Amazon.com,25902.0,WA,Seattle,False,False,False,False,False,
"Manager, Machine Learning, Ad Measurement",Amazon.com,25902.0,WA,Seattle,False,False,Machine Learning,False,False,
Business Intelligence Consultant - Web Analytics,CDK Global,230.0,WA,Seattle,False,False,False,False,False,
Software Dev Engineer,Amazon.com,25902.0,WA,Seattle,False,False,False,False,False,
"Software Development Manager, Machine Learning",Amazon.com,25902.0,WA,Seattle,False,False,Machine Learning,False,False,2 years
Entry-Level Geotechnical / Environmental Engineer,Wood,899.0,WA,Seattle,False,False,False,False,False,3 years
"Manager, Software Development",Amazon.com,25902.0,WA,Seattle,False,False,False,False,False,
Marketing / User Experience Research Analyst,Axon,43.0,WA,Seattle,False,False,False,Research,False,10 years
Customer Success Manager,TINYpulse,9.0,WA,Seattle,False,False,False,False,False,
Quality Assurance Engineer,Mobiquity,7.0,WA,Seattle,False,False,False,False,False,
